,Marca,Modelo,DESCRICAO,Valor,embedding_musical,categoria_musical,specs_musicais
82,MICHAEL,Bumbo de Marcha - DBM2214,"Bumbo de marcha com colete, medida 22""x14"", com aço de metal, peles batedeira em poliester com espessura de 250 (micro), fuste em madeira, parafusos de afinação cromados presos a canoas metálicas com porcas cromadas internas, 08 parafusos de afinação, colete confeccionado com alumínio e várias regulagens de altura e inclinação. Bónus: Chave de afinação e 2 (duas) maçanetas de pelúcia. Opcional: Bag em nylon, com acolchoamento interno.",970.1999999999999,CATEGORIA_MUSICAL: INSTRUMENTO_PERCUSSAO_PELE || CONTEXTO: instrumento musical percussao pele bateria orquestra || MARCA: ECHAEL || MODELO: BUMBO DE MARCHA - DBM2214 || ESPECIFICACOES_MUSICAIS: AFINACAO: E A | DIMENSAO_INSTRUMENTO: 22 14 || DESCRICAO_MUSICAL: BUMBO DE MARCHA COM COLETE MEDIDA 22 X14 COM AÇO DE METAL PELES BATEDEIRA EM POLIESTER COM ESPESSURA DE 250 (ECRO) FUSTE EM MADEIRA PARAFUSOS DE AFINAÇÃO CROMACS PDSOS A CANOAS METÁLICAS COM PORCAS CROMADAS INTERNAS 08 PARAFUSOS DE AFINAÇÃO COLETE CONFECCIONAC COM ALUMÍNIO E VÁRIAS DGUAGENS DE ALTURA E INCLINAÇÃO BÓNUS CHAVE DE AFINAÇÃO E 2 (DUAS) MAÇANETAS DE PELÚCIA OPCIONAL BAG EM NYLON COM ACOLCHOAMENTO INTERNO,INSTRUMENTO_PERCUSSAO_PELE,"{'AFINACAO': ['E', 'A'], 'DIMENSAO_INSTRUMENTO': ['22', '14']}"
83,MICHAEL,CONTRABAIXO ELÉTRICO JAZZ BASS (4 CORDAS) - BM675N,"Contrabaixo Jazz Bass Vintage, corpo em Basswood, braço em Hard Maple, tarravas cromadas. Jazz Bass, sistema de captação passivo, 2 captadores Single Coil com Pickup Cover, 4 cordas, 2 controles de volume e 1tone, 20 trastes Extra Jumbo, tensor Dual Action, marcadores de escala tipo Square Block madrugância (Sik e BT) e preto (BK) e filetes ABS. Cores: Black (BK), Black Tortoise (BT) e Sunburst Black (SK).",979.3,CATEGORIA_MUSICAL: INSTRUMENTO_CORDA || CONTEXTO: instrumento musical corda orquestra camerata || MARCA: ECHAEL || MODELO: CONTRABAIXO ELÉTRICO JAZZ BASS (4 CORDAS) - BM675N || ESPECIFICACOES_MUSICAIS: AFINACAO: E || DESCRICAO_MUSICAL: CONTRABAIXO JAZZ BASS VINTAGE CORPO EM BASSWOOD BRAÇO EM HARD MAPLE TARRAVAS CROMADAS JAZZ BASS BSTEMA DE CAPTAÇÃO PASBVO 2 CAPTACDS BNGLE COIL COM PICKUP COVER 4 CORDAS 2 CONTROLES DE VOLUME E 1TONE 20 TRASTES EXTRA JUMBO TENSOR DUAL ACTION MARCACDS DE ESCAA TIPO SQUAD BLOCK MADRUGÂNCIA (BK E BT) E PDTO (BK) E FILETES ABS CODS BACK (BK) BACK TORTOISE (BT) E SUNBURST BACK (SK),INSTRUMENTO_CORDA,{'AFINACAO': ['E']}
84,MICHAEL,MÓDULO LANÇAMENTO - DMXMD03,"Módulo Stage,448 vozes, 81 vozes de polifonia, 20 presets de fábrica e 20 de usuários (personalizáveis), 40 canções, Drum On/Off e acompanhamento On/Off; equalzador de 4 bandas com controle em tempo real, Metrônomo, Efeitos de Reverb, Compressor, Equalizer com processador Profissional DSP, modo play, desligamento automático, ajustes avançados diáforia (crosstalk), dinâmica de velocidade, decaimento de sinal, curva de velocidade, ajuste de sensibilidade do ano e pedal, envio de notas, MIDI, espaço para gravação 15 músicas, Auxiliares: Fone de Ouvido PIO, Saída Stereo PIO / Line Out PIO, Entrada de áudio PIO / Line In PIO, USB Interface / Midi, Entrada extra PIO para expansão de Pad, Entrada extra PIO para expansão de Prato. Pack Master 1 unidade.",1000.3,CATEGORIA_MUSICAL: INSTRUMENTO_PERCUSSAO_PELE || CONTEXTO: instrumento musical percussao pele bateria orquestra || MARCA: ECHAEL || MODELO: MÓDULO ANÇAMENTO - DMXMD03 || ESPECIFICACOES_MUSICAIS: AFINACAO: C E || DESCRICAO_MUSICAL: MÓDULO STAGE 448 VOZES 81 VOZES DE POLIFONIA 20 PDSETS DE FÁBRICA E 20 DE USUÁRIOS (PERSONALIZÁVEIS) 40 CANÇÕES DRUM ON OFF E ACOMPANHAMENTO ON OFF EQUALZACR DE 4 BANDAS COM CONTROLE EM TEMPO DAL METRÔNOMO EFEITOS DE DVERB COMPDSSOR EQUALIZER COM PROCESSACR PROFISBONAL DSP MOC PAY DESLIGAMENTO AUTOMÁTICO AJUSTES AVANÇACS DIÁFORIA (CROSSTALK) DINÂECA DE VELOCIDADE DECAIMENTO DE BNAL CURVA DE VELOCIDADE AJUSTE DE SENBbILIDADE C ANO E PEDAL ENVIO DE NOTAS EDI ESPAÇO PARA GRAVAÇÃO 15 MÚBCAS AUXILIADS FONE DE OUVIC PIO SAÍDA STEDO PIO LINE OUT PIO ENTRADA DE ÁUDIO PIO LINE IN PIO USB INTERFCE EDI ENTRADA EXTRA PIO PARA EXPANSÃO DE PAD ENTRADA EXTRA PIO PARA EXPANSÃO DE PRATO PACK MASTER 1 UNIDADE,INSTRUMENTO_PERCUSSAO_PELE,"{'AFINACAO': ['C', 'E']}"
85,MICHAEL,LINHA ÉBANO SERIES - VNM49,"Violino 4/4 Ébano, acabamento de Verniz Artesanal Envelhecido, tampo Spruce (Abeto) maciço, faixas de Maple, fundo de Maple Flamed, cravelhas, estandarte, queixeira em Ébano, 4 microafinadores e filete de madeira encrustado nas bordas. Acessórios: Estojo retangular térmico com higrômetro, breu, espaleira e 2 arcos de crina animal.",1016.4,CATEGORIA_MUSICAL: INSTRUMENTO_CORDA || CONTEXTO: instrumento musical corda orquestra camerata || MARCA: ECHAEL || MODELO: LINHA ÉBANO SERIES - VNM49 || ESPECIFICACOES_MUSICAIS: AFINACAO: E | MATERIAL_ACABAMENTO: VERNIZ DE VERNIZ ARTESANAL ENVELHECIC TAMPO SPRUCE || DESCRICAO_MUSICAL: VIOLINO 4 4 ÉBANO ACABAMENTO DE VERNIZ ARTESANAL ENVELHECIC TAMPO SPRUCE (ABETO) MACIÇO FIXAS DE MAPLE FUNC DE MAPLE FAMED CRAVELHAS ESTANDARTE QUEIXEIRA EM ÉBANO 4 ECROAFINACDS E FILETE DE MADEIRA ENCRUSTAC NAS BORDAS ACESSÓRIOS ESTOJO DTANGUAR TÉRECO COM HIGRÔMETRO BDU ESPALEIRA E 2 ARCOS DE CRINA ANIMAL,INSTRUMENTO_CORDA,"{'AFINACAO': ['E'], 'MATERIAL_ACABAMENTO': ['VERNIZ', 'DE VERNIZ ARTESANAL ENVELHECIC TAMPO SPRUCE']}"
86,MICHAEL,CONTRABAIXO ELÉTRICO MODERN BASS (5 CORDAS) - BM515N,"Contrabaixo Modern Bass, corpo em Basswood, braço em Hard Maple, escala longa de 34”, 2 captadores Humbucker Soap Bar, circuito ativo, controles de volume, blender, booster e tone, trastes Extra Jumbo, tarravas blindadas cromadas, 5 cordas (Q40 - 125), tensor Dual Action e marcadores de escala Dot. Cores: Metallic Black (MBK), Metallic Red (MR), Natural (NA), Tobacco (TB).",1032.5,CATEGORIA_MUSICAL: INSTRUMENTO_CORDA || CONTEXTO: instrumento musical corda orquestra camerata || MARCA: ECHAEL || MODELO: CONTRABAIXO ELÉTRICO MODERN BASS (5 CORDAS) - BM515N || ESPECIFICACOES_MUSICAIS: AFINACAO: E || DESCRICAO_MUSICAL: CONTRABAIXO MODERN BASS CORPO EM BASSWOOD BRAÇO EM HARD MAPLE ESCAA LONGA DE 34 2 CAPTACDS HUMBUCKER SOAP BAR CIRCUITO ATIVO CONTROLES DE VOLUME BLENDER BOOSTER E TONE TRASTES EXTRA JUMBO TARRAVAS BLINDADAS CROMADAS 5 CORDAS (Q40 - 125) TENSOR DUAL ACTION E MARCACDS DE ESCAA CT CODS METALLIC BACK (MBK) METALLIC DD (MR) NATURAL (NA) TOBACCO (TB),INSTRUMENTO_CORDA,{'AFINACAO': ['E']}
87,MICHAEL,TROMPETE POCKET - WPKM35N,"Trompete pocket, afinação Bb (Si Bemol), campana Ø101mm, calibre Ø11.60mm, acabamento laqueado, botões de digitações perolados, 3 válvulas (pistos) em aço inoxidável e 2 chaves d´água. Acessórios: kit de limpeza, bocal Michael e case.",1072.4,CATEGORIA_MUSICAL: INSTRUMENTO_SOPRO_METAL || CONTEXTO: instrumento musical sopro metal orquestra banda fanfarra || MARCA: ECHAEL || MODELO: TROMPETE POCKET - WPKM35N || ESPECIFICACOES_MUSICAIS: AFINACAO: E BB D | MATERIAL_ACABAMENTO: AQUEAC BOT | NUMERO_CHAVES: 2 || DESCRICAO_MUSICAL: TROMPETE POCKET AFINAÇÃO BB (Bb) BELL DIAMETER Ø101MM CALIBD Ø11 60MM ACABAMENTO AQUEAC BOTÕES DE DIGITAÇÕES PEROACS 3 VÁLVUAS (VALVULAS PISTONS) EM AÇO INOXIDÁVEL E 2 CHAVES D ÁGUA ACESSÓRIOS KIT DE LIMPEZA BOCAL ECHAEL E CASE,INSTRUMENTO_SOPRO_METAL,"{'AFINACAO': ['E', 'BB', 'D'], 'MATERIAL_ACABAMENTO': ['AQUEAC BOT'], 'NUMERO_CHAVES': ['2']}"
88,MICHAEL,FLAUTIM - WPCM20,"Flautim, afinação C (Dó), mecanismo auxiliar E (Mi) mecânico / G (Sol) Off-Set, matéria-prima corpo resina ABS, acabamento das chaves Niquelado. Acompanha agulha de afinação, kit de limpeza e case. Pack Master com 10 unidades.",1082.2,CATEGORIA_MUSICAL: ACESSORIO_SOPRO || CONTEXTO: acessorio instrumento sopro musical || MARCA: ECHAEL || MODELO: FAUTIM - WPCM20 || ESPECIFICACOES_MUSICAIS: AFINACAO: C E G | MATERIAL_ACABAMENTO: DAS CHAVES NIQUEAC ACOMPANHA AGULHA DE AFINA | SISTEMA_MECANISMO: AUXILIAR E || DESCRICAO_MUSICAL: FAUTIM AFINAÇÃO C (DÓ) MECANISMO AUXILIAR E (E) MECÂNICO G (G) OFF-SET MATÉRIA-PRIMA CORPO DBNA ABS ACABAMENTO DAS CHAVES NIQUEAC ACOMPANHA AGULHA DE AFINAÇÃO KIT DE LIMPEZA E CASE PACK MASTER COM 10 UNIDADES,ACESSORIO_SOPRO,"{'AFINACAO': ['C', 'E', 'G'], 'MATERIAL_ACABAMENTO': ['DAS CHAVES NIQUEAC ACOMPANHA AGULHA DE AFINA'], 'SISTEMA_MECANISMO': ['AUXILIAR E']}"
89,MICHAEL,FLAUTA TRANSVERSAL - WFLM33N,"Flauta Transversal, afinação C (Dö) mecanismo G (Soi) Off-Set / E (Mj) mecânico, extensão da escala pé de C (Dö), acabamento niquidade. Acompanha agulha de afinação, kit de limpeza e case. ACOMPANHA BOCAL CURVO / RETO. Pack Master com 10 unidades.",1086.4,CATEGORIA_MUSICAL: ACESSORIO_SOPRO || CONTEXTO: acessorio instrumento sopro musical || MARCA: ECHAEL || MODELO: FAUTA TRANSVERSAL - WFLM33N || ESPECIFICACOES_MUSICAIS: AFINACAO: C E G | MATERIAL_ACABAMENTO: NIQUIDADE ACOMPANHA AGULHA DE AFINA | SISTEMA_MECANISMO: G || DESCRICAO_MUSICAL: FAUTA TRANSVERSAL AFINAÇÃO C (DÖ) MECANISMO G (SOI) OFF-SET E (MJ) MECÂNICO EXTENSÃO DA ESCAA PÉ DE C (DÖ) ACABAMENTO NIQUIDADE ACOMPANHA AGULHA DE AFINAÇÃO KIT DE LIMPEZA E CASE ACOMPANHA BOCAL CURVO DTO PACK MASTER COM 10 UNIDADES,ACESSORIO_SOPRO,"{'AFINACAO': ['C', 'E', 'G'], 'MATERIAL_ACABAMENTO': ['NIQUIDADE ACOMPANHA AGULHA DE AFINA'], 'SISTEMA_MECANISMO': ['G']}"
90,MICHAEL,FLAUTA TRANSVERSAL LINHA ESSENCE - WFLM33N,"Flauta Transversal, afinação C (Dó),mecanismo G (Sol) Off-Set / E (Mi) mecânico, extensão da escala pé de C (Dó), acabamento niquelado. Acompanha agulha de afinação, kit de limpeza e case. ACOMPANHA BOCAL CURVO / RETO. Pack Master com 10 unidades.",1086.4,CATEGORIA_MUSICAL: ACESSORIO_SOPRO || CONTEXTO: acessorio instrumento sopro musical || MARCA: ECHAEL || MODELO: FAUTA TRANSVERSAL LINHA ESSENCE - WFLM33N || ESPECIFICACOES_MUSICAIS: AFINACAO: C E G | MATERIAL_ACABAMENTO: NIQUEAC ACOMPANHA AGULHA DE AFINA | SISTEMA_MECANISMO: G || DESCRICAO_MUSICAL: FAUTA TRANSVERSAL AFINAÇÃO C (DÓ) MECANISMO G (G) OFF-SET E (E) MECÂNICO EXTENSÃO DA ESCAA PÉ DE C (DÓ) ACABAMENTO NIQUEAC ACOMPANHA AGULHA DE AFINAÇÃO KIT DE LIMPEZA E CASE ACOMPANHA BOCAL CURVO DTO PACK MASTER COM 10 UNIDADES,ACESSORIO_SOPRO,"{'AFINACAO': ['C', 'E', 'G'], 'MATERIAL_ACABAMENTO': ['NIQUEAC ACOMPANHA AGULHA DE AFINA'], 'SISTEMA_MECANISMO': ['G']}"
91,MICHAEL,Bumbo de Marcha - DBM2414,"Bumbo de marcha com colete, medida 24""x14"", com aço de metal, peles batedeira em poliester com espessura de 250 (micro), fuste em madeira, parafusos de afinação cromados presos a canoas metálicas com porcas cromadas internas, 08 parafusos de afinação, colete confeccionado com alumínio e várias regulagens de altura e inclinação. Bónus: Chave de afinação e 2 (duas) maçanetas de pelúcia. Opcional: Bag em nylon, com acolchoamento interno.",1102.5,CATEGORIA_MUSICAL: INSTRUMENTO_PERCUSSAO_PELE || CONTEXTO: instrumento musical percussao pele bateria orquestra || MARCA: ECHAEL || MODELO: BUMBO DE MARCHA - DBM2414 || ESPECIFICACOES_MUSICAIS: AFINACAO: E A | DIMENSAO_INSTRUMENTO: 24 14 || DESCRICAO_MUSICAL: BUMBO DE MARCHA COM COLETE MEDIDA 24 X14 COM AÇO DE METAL PELES BATEDEIRA EM POLIESTER COM ESPESSURA DE 250 (ECRO) FUSTE EM MADEIRA PARAFUSOS DE AFINAÇÃO CROMACS PDSOS A CANOAS METÁLICAS COM PORCAS CROMADAS INTERNAS 08 PARAFUSOS DE AFINAÇÃO COLETE CONFECCIONAC COM ALUMÍNIO E VÁRIAS DGUAGENS DE ALTURA E INCLINAÇÃO BÓNUS CHAVE DE AFINAÇÃO E 2 (DUAS) MAÇANETAS DE PELÚCIA OPCIONAL BAG EM NYLON COM ACOLCHOAMENTO INTERNO,INSTRUMENTO_PERCUSSAO_PELE,"{'AFINACAO': ['E', 'A'], 'DIMENSAO_INSTRUMENTO': ['24', '14']}"
92,MICHAEL,CONTRABAIXO ELÉTRICO MODERN BASS MUSIC MAN (5 CORDAS) - BMM700,"Contrabaixo Modern Bass Music Man, corpo em Basswood, braço em Hard Maple, escala longa de 34”, 2 captadores Open Humbucker, circuito ativo, controles de volume, grave, médio e agudo, trastes Extra-Jumbos, tarravas Open-Gear cromadas, 5 cordas (Q40 - 125), tensor Dual Action e marcadores de escala Dot. Cores: Cream (CR), Metallic Black (MBK) e vintage Sunburst (VS).",1139.6,CATEGORIA_MUSICAL: INSTRUMENTO_CORDA || CONTEXTO: instrumento musical corda orquestra camerata || MARCA: ECHAEL || MODELO: CONTRABAIXO ELÉTRICO MODERN BASS MUBC MAN (5 CORDAS) - BMM700 || ESPECIFICACOES_MUSICAIS: AFINACAO: E || DESCRICAO_MUSICAL: CONTRABAIXO MODERN BASS MUBC MAN CORPO EM BASSWOOD BRAÇO EM HARD MAPLE ESCAA LONGA DE 34 2 CAPTACDS OPEN HUMBUCKER CIRCUITO ATIVO CONTROLES DE VOLUME GRAVE MÉDIO E AGUC TRASTES EXTRA-JUMBOS TARRAVAS OPEN-GEAR CROMADAS 5 CORDAS (Q40 - 125) TENSOR DUAL ACTION E MARCACDS DE ESCAA CT CODS CDAM (CR) METALLIC BACK (MBK) E VINTAGE SUNBURST (VS),INSTRUMENTO_CORDA,{'AFINACAO': ['E']}
93,MICHAEL,CONTRABAIXO ELÉTRICO MODERN BASS (6 CORDAS) - BM516N,"Contrabaixo Modern Bass, corpo em Basswood, braço em Hard Maple, escala longa de 35”, 2 captadores Humbucker Soap Bar, circuito Ativo, controles de volume, blender, booster e tone, trastes Extra Jumbo, tarravas blindadas cromadas, 6 cordas (Q32 -150), tensor Dual Action e marcadores de escala Dot. Cores: Natural (NA) e Tobacco (TB).",1139.6,CATEGORIA_MUSICAL: INSTRUMENTO_CORDA || CONTEXTO: instrumento musical corda orquestra camerata || MARCA: ECHAEL || MODELO: CONTRABAIXO ELÉTRICO MODERN BASS (6 CORDAS) - BM516N || ESPECIFICACOES_MUSICAIS: AFINACAO: E || DESCRICAO_MUSICAL: CONTRABAIXO MODERN BASS CORPO EM BASSWOOD BRAÇO EM HARD MAPLE ESCAA LONGA DE 35 2 CAPTACDS HUMBUCKER SOAP BAR CIRCUITO ATIVO CONTROLES DE VOLUME BLENDER BOOSTER E TONE TRASTES EXTRA JUMBO TARRAVAS BLINDADAS CROMADAS 6 CORDAS (Q32 -150) TENSOR DUAL ACTION E MARCACDS DE ESCAA CT CODS NATURAL (NA) E TOBACCO (TB),INSTRUMENTO_CORDA,{'AFINACAO': ['E']}
94,MICHAEL,FLAUTA TRANSVERSAL LINHA ESSENCE - WFLM34N,"Flauta Transversal, afinação C (Dó), mecanismo de chave vazado, mecanismo G (Sol) Off-Set / E (Mi) mecânico, extensão da escala pé de B (Si), acabamento prateado. Acompanha agulha de afinação, kit de limpeza e case. Pack Master com 10 unidades.",1155.7,CATEGORIA_MUSICAL: ACESSORIO_SOPRO || CONTEXTO: acessorio instrumento sopro musical || MARCA: ECHAEL || MODELO: FAUTA TRANSVERSAL LINHA ESSENCE - WFLM34N || ESPECIFICACOES_MUSICAIS: AFINACAO: C E B | MATERIAL_ACABAMENTO: PRATEAC ACOMPANHA AGULHA DE AFINA | SISTEMA_MECANISMO: DE CHAVE VAZAC MECANISMO G || DESCRICAO_MUSICAL: FAUTA TRANSVERSAL AFINAÇÃO C (DÓ) MECANISMO DE CHAVE VAZAC MECANISMO G (G) OFF-SET E (E) MECÂNICO EXTENSÃO DA ESCAA PÉ DE B (B) ACABAMENTO PRATEAC ACOMPANHA AGULHA DE AFINAÇÃO KIT DE LIMPEZA E CASE PACK MASTER COM 10 UNIDADES,ACESSORIO_SOPRO,"{'AFINACAO': ['C', 'E', 'B'], 'MATERIAL_ACABAMENTO': ['PRATEAC ACOMPANHA AGULHA DE AFINA'], 'SISTEMA_MECANISMO': ['DE CHAVE VAZAC MECANISMO G']}"
95,MICHAEL,REQUINTA - WREM35N,"Requinta, afinação Eb (Mi Bemol), corpo em resina ABS com acabamento antique, acabamento com 17 chaves niqueladas, apoio de polegar regulável com porta-correia, junções do corpo em cortiça natural e sapatilhas de feltro trançado impermeável. Acessórios: kit de limpeza, boquilha Michael, cobre-boquilha, abraçadeira de metal e case.",1159.9,CATEGORIA_MUSICAL: ACESSORIO_SOPRO || CONTEXTO: acessorio instrumento sopro musical || MARCA: ECHAEL || MODELO: DQUINTA - WDM35N || ESPECIFICACOES_MUSICAIS: AFINACAO: C EB E | MATERIAL_ACABAMENTO: ANTIQUE ACABAMENTO COM | NUMERO_CHAVES: 17 || DESCRICAO_MUSICAL: DQUINTA AFINAÇÃO EB (Eb) CORPO EM DBNA ABS COM ACABAMENTO ANTIQUE ACABAMENTO COM 17 CHAVES NIQUEADAS APOIO DE POLEGAR DGULÁVEL COM PORTA-CORDIA JUNÇÕES C CORPO EM CORTIÇA NATURAL E SAPATILHAS DE FELTRO TRANÇAC IMPERMEÁVEL ACESSÓRIOS KIT DE LIMPEZA BOQUILHA ECHAEL COBD-BOQUILHA ABRAÇADEIRA DE METAL E CASE,ACESSORIO_SOPRO,"{'AFINACAO': ['C', 'EB', 'E'], 'MATERIAL_ACABAMENTO': ['ANTIQUE ACABAMENTO COM'], 'NUMERO_CHAVES': ['17']}"
96,MICHAEL,MÓDULO LANÇAMENTO - DMXMD04,"Módulo Concert, 697 vozes, 189 vozes de polifonia, 20 presets de fábrica e 20 de usuários (personalizáveis), 55 canções, Drum On/Off e acompanhamento On/Off; equalzador de 4 bandas com controle em tempo real, Metrônomo. Efeitos de Reverb, Compressor, Equalizer com processador Profissional DSP, modo play, desligamento automático, ajustes avançados diáforia (crosstalk), dinâmica de velocidade, decaimento de sinal, curva de velocidade, ajuste de sensibilidade do ano e pedal, envio de notas, MIDI, espaço para gravação 15 músicas, Auxiliares: Fone de Ouvido P2, Saída Stereo PIO/Line Out L/R PIO, Entrada de áudio P2 / Line In P2, USB Interface / Midi, Entrada extra PIO para expansão de Pad, Entrada extra PIO para expansão de Prato. Pack Master 1 unidade.",1221.5,CATEGORIA_MUSICAL: INSTRUMENTO_PERCUSSAO_PELE || CONTEXTO: instrumento musical percussao pele bateria orquestra || MARCA: ECHAEL || MODELO: MÓDULO ANÇAMENTO - DMXMD04 || ESPECIFICACOES_MUSICAIS: AFINACAO: C E || DESCRICAO_MUSICAL: MÓDULO CONCERT 697 VOZES 189 VOZES DE POLIFONIA 20 PDSETS DE FÁBRICA E 20 DE USUÁRIOS (PERSONALIZÁVEIS) 55 CANÇÕES DRUM ON OFF E ACOMPANHAMENTO ON OFF EQUALZACR DE 4 BANDAS COM CONTROLE EM TEMPO DAL METRÔNOMO EFEITOS DE DVERB COMPDSSOR EQUALIZER COM PROCESSACR PROFISBONAL DSP MOC PAY DESLIGAMENTO AUTOMÁTICO AJUSTES AVANÇACS DIÁFORIA (CROSSTALK) DINÂECA DE VELOCIDADE DECAIMENTO DE BNAL CURVA DE VELOCIDADE AJUSTE DE SENBbILIDADE C ANO E PEDAL ENVIO DE NOTAS EDI ESPAÇO PARA GRAVAÇÃO 15 MÚBCAS AUXILIADS FONE DE OUVIC P2 SAÍDA STEDO PIO LINE OUT L R PIO ENTRADA DE ÁUDIO P2 LINE IN P2 USB INTERFCE EDI ENTRADA EXTRA PIO PARA EXPANSÃO DE PAD ENTRADA EXTRA PIO PARA EXPANSÃO DE PRATO PACK MASTER 1 UNIDADE,INSTRUMENTO_PERCUSSAO_PELE,"{'AFINACAO': ['C', 'E']}"
97,MICHAEL,TROMBONE - WTBM35,"Trombone, afinação Bb (Si bemol), acabamento laqueado, diâmetro campana Ø203mm, calibre Ø12,7mm, bocal 12C. Acompanha kit de limpeza, bocal Michael e case.",1233.4,CATEGORIA_MUSICAL: INSTRUMENTO_SOPRO_METAL || CONTEXTO: instrumento musical sopro metal orquestra banda fanfarra || MARCA: ECHAEL || MODELO: TROMBONE - WTBM35 || ESPECIFICACOES_MUSICAIS: AFINACAO: E BB | MATERIAL_ACABAMENTO: AQUEAC DI || DESCRICAO_MUSICAL: TROMBONE AFINAÇÃO BB (Bb) ACABAMENTO AQUEAC DIÂMETRO BELL DIAMETER Ø203MM CALIBD Ø12 7MM BOCAL 12C ACOMPANHA KIT DE LIMPEZA BOCAL ECHAEL E CASE,INSTRUMENTO_SOPRO_METAL,"{'AFINACAO': ['E', 'BB'], 'MATERIAL_ACABAMENTO': ['AQUEAC DI']}"
98,MICHAEL,FLAUTIM - WPCM40,"Flautim, afinação C (Dó), mecanismo auxiliar E (Mi) mecânico / G (Sol) Off-Set, matéria-prima corpo resina ABS, acabamento das chaves prateado. Acompanha agulha de afinação, kit de limpeza e case. Pack Master com 10 unidades.",1246.0,CATEGORIA_MUSICAL: ACESSORIO_SOPRO || CONTEXTO: acessorio instrumento sopro musical || MARCA: ECHAEL || MODELO: FAUTIM - WPCM40 || ESPECIFICACOES_MUSICAIS: AFINACAO: C E G | MATERIAL_ACABAMENTO: DAS CHAVES PRATEAC ACOMPANHA AGULHA DE AFINA | SISTEMA_MECANISMO: AUXILIAR E || DESCRICAO_MUSICAL: FAUTIM AFINAÇÃO C (DÓ) MECANISMO AUXILIAR E (E) MECÂNICO G (G) OFF-SET MATÉRIA-PRIMA CORPO DBNA ABS ACABAMENTO DAS CHAVES PRATEAC ACOMPANHA AGULHA DE AFINAÇÃO KIT DE LIMPEZA E CASE PACK MASTER COM 10 UNIDADES,ACESSORIO_SOPRO,"{'AFINACAO': ['C', 'E', 'G'], 'MATERIAL_ACABAMENTO': ['DAS CHAVES PRATEAC ACOMPANHA AGULHA DE AFINA'], 'SISTEMA_MECANISMO': ['AUXILIAR E']}"
99,MICHAEL,ACORDEON 08 baixos - ACM0822,"Acordeon 8 baixos e 22 teclas. Bônus: bag e alças. Cores: Preto Sólido (SPB), Preto Perolado (PBK), Vermelho Perolado (PRD) e Branco Perolado (PWH).",1254.4,CATEGORIA_MUSICAL: INSTRUMENTO_CORDA || CONTEXTO: instrumento musical corda orquestra camerata || MARCA: ECHAEL || MODELO: ACORDEON 08 BAIXOS - ACM0822 || ESPECIFICACOES_MUSICAIS: AFINACAO: E || DESCRICAO_MUSICAL: ACORDEON 8 BAIXOS E 22 TECAS BÔNUS BAG E ALÇAS CODS PDTO SÓLIC (SPB) PDTO PEROAC (PBK) VERMELHO PEROAC (PRD) E BRANCO PEROAC (PWH),INSTRUMENTO_CORDA,{'AFINACAO': ['E']}
100,MICHAEL,ACORDECN O8 baixos - ACM0822,"Acordeon 8 baixos e 22 teclas. Bônus: bag e alças. Cortes: Preto Sólido (SPB), Preto Perolado (PBR), Vermelho Perolado (PRD) e Branco Perolado (PWH). PRD",1254.4,CATEGORIA_MUSICAL: INSTRUMENTO_CORDA || CONTEXTO: instrumento musical corda orquestra camerata || MARCA: ECHAEL || MODELO: ACORDECN O8 BAIXOS - ACM0822 || ESPECIFICACOES_MUSICAIS: AFINACAO: E || DESCRICAO_MUSICAL: ACORDEON 8 BAIXOS E 22 TECAS BÔNUS BAG E ALÇAS CORTES PDTO SÓLIC (SPB) PDTO PEROAC (PBR) VERMELHO PEROAC (PRD) E BRANCO PEROAC (PWH) PRD,INSTRUMENTO_CORDA,{'AFINACAO': ['E']}
